fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
birth_place:0,birth_place,preanswer,0.00532385190754429,0.08968266325466567,12
birth_place:0,birth_place,subject,0.05339507299070858,0.20413103710972902,0
birth_place:1,birth_place,preanswer,0.0075584724890413275,0.09948962023763941,12
birth_place:1,birth_place,subject,0.07486755865146263,0.388053806978419,3
birth_place:10,birth_place,preanswer,0.009483913994497736,0.104583334855058,12
birth_place:10,birth_place,subject,0.09076008859469936,0.3942182043736632,0
birth_place:11,birth_place,preanswer,0.008088373409753472,0.11335385015065025,12
birth_place:11,birth_place,subject,0.08511551407633051,0.3442295051151605,0
birth_place:2,birth_place,preanswer,0.008057895765611618,0.09757727429722296,12
birth_place:2,birth_place,subject,0.09094377305132872,0.37402454351611203,0
birth_place:3,birth_place,preanswer,0.011382094418209816,0.11885025905388769,12
birth_place:3,birth_place,subject,0.09696352507320143,0.45447173123389034,0
birth_place:4,birth_place,preanswer,0.009713087136847813,0.11077917660727654,12
birth_place:4,birth_place,subject,0.09169073003149819,0.4079217322198956,0
birth_place:5,birth_place,preanswer,0.005096542024953614,0.08845986651651794,12
birth_place:5,birth_place,subject,0.07624935383300113,0.3482233817745565,0
birth_place:6,birth_place,preanswer,0.008734017949212672,0.12214928526769986,12
birth_place:6,birth_place,subject,0.08593133641156031,0.3630012335594405,0
birth_place:7,birth_place,preanswer,0.014606498542433042,0.127167002269716,12
birth_place:7,birth_place,subject,0.08987597378773571,0.4237638555297797,0
birth_place:8,birth_place,preanswer,0.007429823602364722,0.10316490065870865,12
birth_place:8,birth_place,subject,0.06283036442175632,0.3376368453415731,3
birth_place:9,birth_place,preanswer,0.007337636424084304,0.09606690851576394,12
birth_place:9,birth_place,subject,0.11225192666505324,0.7317388194584937,3
capital:0,capital,preanswer,0.01635209675439281,0.14497301050207834,12
capital:0,capital,subject,0.04866026586504899,0.21783659595883254,0
capital:1,capital,preanswer,0.01499302979395646,0.1422839921080704,12
capital:1,capital,subject,0.04635899452655653,0.2024876244196837,0
capital:10,capital,preanswer,0.01650057386870335,0.13627218534097518,12
capital:10,capital,subject,0.05340880154701019,0.24301079345979926,0
capital:11,capital,preanswer,0.01638092902435699,0.1551374526637973,12
capital:11,capital,subject,0.053470625306921774,0.2371895242143761,0
capital:2,capital,preanswer,0.013762795482370182,0.14009156236142828,12
capital:2,capital,subject,0.045283474594116316,0.20030223981787765,0
capital:3,capital,preanswer,0.015372052117680458,0.14097792203679238,12
capital:3,capital,subject,0.060073601499024264,0.2775276926995227,0
capital:4,capital,preanswer,0.015760534355159752,0.15638485991142015,12
capital:4,capital,subject,0.04909041110796207,0.2134895668167508,0
capital:5,capital,preanswer,0.011636417098845121,0.12406693602150132,12
capital:5,capital,subject,0.15502574444381576,0.834649964771939,0
capital:6,capital,preanswer,0.01636230230005302,0.1524165899238803,12
capital:6,capital,subject,0.049195709298066916,0.22024227738041768,0
capital:7,capital,preanswer,0.019294237495346717,0.1464807726442814,12
capital:7,capital,subject,0.04946728180137522,0.2218409792350774,0
capital:8,capital,preanswer,0.015754708261401556,0.13607923122066434,12
capital:8,capital,subject,0.051383098416494494,0.22133260426309065,0
capital:9,capital,preanswer,0.01814881406774626,0.1483024774175702,12
capital:9,capital,subject,0.05061694485000539,0.2510896965466214,0
currency:0,currency,preanswer,0.015278004144352899,0.12538735229860654,12
currency:0,currency,subject,0.048338899896903466,0.21612497616672155,0
currency:1,currency,preanswer,0.013484686199161766,0.12959974010785424,12
currency:1,currency,subject,0.046104351017053416,0.20183090898067202,0
currency:10,currency,preanswer,0.014923337502060128,0.12051045296318597,12
currency:10,currency,subject,0.053200320797338954,0.24907553769563406,0
currency:11,currency,preanswer,0.013480337844653559,0.13476167946602358,12
currency:11,currency,subject,0.05443883704661269,0.24612976681215293,0
currency:2,currency,preanswer,0.013183477086952642,0.12370798217527801,12
currency:2,currency,subject,0.045799647518261155,0.2096555269831284,0
currency:3,currency,preanswer,0.014033436778343282,0.13163921699830983,12
currency:3,currency,subject,0.056178412847032747,0.2516387519003316,0
currency:4,currency,preanswer,0.013920429899586152,0.13913202511541778,12
currency:4,currency,subject,0.048597412270114396,0.21102077149870724,0
currency:5,currency,preanswer,0.011505858282800072,0.11369801967433002,12
currency:5,currency,subject,0.1563410157667432,0.8560395979809321,0
currency:6,currency,preanswer,0.015153458900122548,0.13267961912082904,12
currency:6,currency,subject,0.05028733409006735,0.2195961101432189,0
currency:7,currency,preanswer,0.016292854554022993,0.12606359295772784,12
currency:7,currency,subject,0.05148080463469443,0.2390951278097363,0
currency:8,currency,preanswer,0.015330257229757819,0.12260673251567467,12
currency:8,currency,subject,0.05384610886905054,0.23499467518801487,0
currency:9,currency,preanswer,0.01751776271960651,0.13303976957545127,12
currency:9,currency,subject,0.051429220299065596,0.26074304097600176,0
headquarters:0,headquarters,preanswer,0.0036818745486463245,0.09643780632000987,12
headquarters:0,headquarters,subject,0.05915260577718619,0.32728519764813513,0
headquarters:1,headquarters,preanswer,0.0033483971474748808,0.09906653935710585,12
headquarters:1,headquarters,subject,0.05316590086277888,0.2839242736950065,0
headquarters:10,headquarters,preanswer,0.005190939306961961,0.10012446863181657,12
headquarters:10,headquarters,subject,0.0551644361229858,0.2959989681839943,0
headquarters:11,headquarters,preanswer,0.008422596110438644,0.10421783589955524,12
headquarters:11,headquarters,subject,0.05961944924209655,0.35668657584623853,0
headquarters:2,headquarters,preanswer,0.0036962294656319294,0.08704251355745574,12
headquarters:2,headquarters,subject,0.0479293373360076,0.2452086993690693,0
headquarters:3,headquarters,preanswer,0.0025375481531876853,0.08382843897649739,12
headquarters:3,headquarters,subject,0.051156357526528314,0.2871058539233424,0
headquarters:4,headquarters,preanswer,0.004419404586858621,0.09678188282431976,12
headquarters:4,headquarters,subject,0.06838813898551846,0.3984405278143558,0
headquarters:5,headquarters,preanswer,0.0022604918414695363,0.08538291964567069,12
headquarters:5,headquarters,subject,0.052044793436623576,0.2627983481595011,0
headquarters:6,headquarters,preanswer,0.0037606902583580495,0.08451630762129114,12
headquarters:6,headquarters,subject,0.05202526056681217,0.2718965625672629,0
headquarters:7,headquarters,preanswer,0.006781058630557983,0.10062072324481874,12
headquarters:7,headquarters,subject,0.06769115525150439,0.3661235305057331,0
headquarters:8,headquarters,preanswer,0.003086965945031908,0.0831638785700003,12
