relation,metric,family_a,family_b,mean_diff,ci_low,ci_high,sign_test_pvalue,num_pairs
birth_place,target_selectivity,chat_template,declarative,0.040211640211640226,-0.16847883597883595,0.22019841269841262,0.2890625,18
birth_place,target_selectivity,chat_template,qa,0.09074074074074073,-0.09444444444444444,0.2853240740740739,0.6875,18
birth_place,target_selectivity,chat_template,raw_question,0.10679012345679012,-0.11302469135802469,0.30197530864197514,0.34375,18
birth_place,target_selectivity,declarative,qa,0.05052910052910051,-0.03387566137566139,0.14206349206349206,0.6875,18
birth_place,target_selectivity,declarative,raw_question,0.0665784832451499,-0.07444003527336861,0.19716269841269835,0.2890625,18
birth_place,target_selectivity,qa,raw_question,0.01604938271604938,-0.14445987654320985,0.15185185185185182,0.6875,18
capital,target_selectivity,chat_template,declarative,-0.17054673721340388,-0.3861496913580247,0.046150793650793616,1.0,18
capital,target_selectivity,chat_template,qa,-0.15987654320987654,-0.36976851851851855,0.06172839506172837,0.7744140625,18
capital,target_selectivity,chat_template,raw_question,-0.08240740740740742,-0.30192129629629627,0.14180555555555543,0.548828125,18
capital,target_selectivity,declarative,qa,0.01067019400352733,-0.09008818342151675,0.1132716049382716,0.266845703125,18
capital,target_selectivity,declarative,raw_question,0.08813932980599648,-0.05449184303350969,0.22808641975308644,0.1795654296875,18
capital,target_selectivity,qa,raw_question,0.07746913580246914,-0.045679012345679004,0.18581790123456787,0.3876953125,18
currency,target_selectivity,chat_template,declarative,0.1037477954144621,0.005466269841269858,0.1991181657848325,0.09228515625,18
currency,target_selectivity,chat_template,qa,0.013271604938271604,-0.10155864197530863,0.11513888888888889,0.7265625,18
currency,target_selectivity,chat_template,raw_question,0.17962962962962964,0.016620370370370386,0.32972222222222225,0.14599609375,18
currency,target_selectivity,declarative,qa,-0.09047619047619049,-0.17646053791887129,-0.0013866843033510457,0.4239501953125,18
currency,target_selectivity,declarative,raw_question,0.07588183421516755,-0.04123567019400353,0.1961298500881834,0.1795654296875,18
currency,target_selectivity,qa,raw_question,0.16635802469135802,0.02219135802469137,0.31520061728395066,0.0654296875,18
headquarters,target_selectivity,chat_template,declarative,0.01857463524130191,-0.17325757575757572,0.19870370370370366,0.548828125,18
headquarters,target_selectivity,chat_template,qa,0.028002244668911325,-0.13757716049382718,0.19017536475869803,1.0,18
headquarters,target_selectivity,chat_template,raw_question,0.0001322751322751318,-0.18151455026455024,0.18902888007054675,1.0,18
headquarters,target_selectivity,declarative,qa,0.00942760942760943,-0.03294262065095398,0.07294262065095397,1.0,18
headquarters,target_selectivity,declarative,raw_question,-0.01844236010902677,-0.10258287237453903,0.07003186628186626,1.0,18
headquarters,target_selectivity,qa,raw_question,-0.027869969536636206,-0.09484297338464005,0.02898468815135481,0.453125,18
official_language,target_selectivity,chat_template,declarative,-0.10833333333333334,-0.3167361111111111,0.06944444444444445,1.0,18
official_language,target_selectivity,chat_template,qa,-0.10987654320987655,-0.31135802469135804,0.07780864197530861,1.0,18
official_language,target_selectivity,chat_template,raw_question,0.09814814814814815,-0.11671296296296296,0.29263888888888884,0.14599609375,18
official_language,target_selectivity,declarative,qa,-0.0015432098765432107,-0.05003858024691357,0.04814814814814814,1.0,18
official_language,target_selectivity,declarative,raw_question,0.2064814814814815,0.09439814814814816,0.3259259259259259,0.021484375,18
official_language,target_selectivity,qa,raw_question,0.2080246913580247,0.10984567901234568,0.3074074074074074,0.00390625,18
