relation,prompt_family,metric,mean,ci_low,ci_high,count
birth_place,chat_template,full_exact_match,0.1111111111111111,0.0,0.2777777777777778,18
birth_place,chat_template,contains_expected,0.1111111111111111,0.0,0.2777777777777778,18
birth_place,chat_template,answer_f1,0.1111111111111111,0.0,0.2777777777777778,18
birth_place,chat_template,answer_similarity,0.3422634794952506,0.23654522489795254,0.47219293457176453,18
birth_place,declarative,full_exact_match,0.0,0.0,0.0,18
birth_place,declarative,contains_expected,0.2222222222222222,0.05555555555555555,0.3888888888888889,18
birth_place,declarative,answer_f1,0.10687830687830689,0.03439153439153439,0.19156084656084657,18
birth_place,declarative,answer_similarity,0.2800134462422467,0.21498066623852935,0.36425554600377297,18
birth_place,qa,full_exact_match,0.05555555555555555,0.0,0.16666666666666666,18
birth_place,qa,contains_expected,0.2222222222222222,0.05555555555555555,0.3888888888888889,18
birth_place,qa,answer_f1,0.15740740740740738,0.027777777777777776,0.2962962962962963,18
birth_place,qa,answer_similarity,0.2902474839069622,0.17201070153060297,0.4066484665122614,18
birth_place,raw_question,full_exact_match,0.0,0.0,0.0,18
birth_place,raw_question,contains_expected,0.2777777777777778,0.1111111111111111,0.5,18
birth_place,raw_question,answer_f1,0.2104938271604938,0.0924537037037037,0.34447530864197534,18
birth_place,raw_question,answer_similarity,0.3588912854828556,0.27921096813175605,0.44951254658405165,18
capital,chat_template,full_exact_match,0.3888888888888889,0.16666666666666666,0.6111111111111112,18
capital,chat_template,contains_expected,0.3888888888888889,0.16666666666666666,0.6111111111111112,18
capital,chat_template,answer_f1,0.3888888888888889,0.16666666666666666,0.6111111111111112,18
capital,chat_template,answer_similarity,0.6336903836903837,0.4968441280941281,0.7815946399279733,18
capital,declarative,full_exact_match,0.0,0.0,0.0,18
capital,declarative,contains_expected,0.7777777777777778,0.6111111111111112,0.9444444444444444,18
capital,declarative,answer_f1,0.218342151675485,0.15277336860670196,0.28824735449735445,18
capital,declarative,answer_similarity,0.28686696448482013,0.2384242909968612,0.34037096633630937,18
capital,qa,full_exact_match,0.0,0.0,0.0,18
capital,qa,contains_expected,0.6111111111111112,0.4430555555555556,0.8333333333333334,18
capital,qa,answer_f1,0.22901234567901232,0.1388117283950617,0.3376543209876543,18
capital,qa,answer_similarity,0.3815944950985096,0.2783806327948377,0.5001114019022922,18
capital,raw_question,full_exact_match,0.05555555555555555,0.0,0.16666666666666666,18
capital,raw_question,contains_expected,0.5555555555555556,0.3333333333333333,0.7777777777777778,18
capital,raw_question,answer_f1,0.3064814814814815,0.17678240740740742,0.4537268518518518,18
capital,raw_question,answer_similarity,0.4827723689831393,0.38070380103176954,0.6045374657303093,18
currency,chat_template,full_exact_match,0.0,0.0,0.0,18
currency,chat_template,contains_expected,0.05555555555555555,0.0,0.16666666666666666,18
currency,chat_template,answer_f1,0.15,0.05555555555555555,0.24629629629629632,18
currency,chat_template,answer_similarity,0.5266620140265652,0.4072284888171111,0.6668560070891727,18
currency,declarative,full_exact_match,0.0,0.0,0.0,18
currency,declarative,contains_expected,0.3333333333333333,0.1111111111111111,0.5555555555555556,18
currency,declarative,answer_f1,0.27380952380952384,0.19747574955908295,0.3448302469135802,18
currency,declarative,answer_similarity,0.4158620290139429,0.3307352314349498,0.49331708339392705,18
currency,qa,full_exact_match,0.0,0.0,0.0,18
currency,qa,contains_expected,0.2222222222222222,0.05555555555555555,0.4444444444444444,18
currency,qa,answer_f1,0.20339506172839508,0.10459876543209877,0.29537037037037034,18
currency,qa,answer_similarity,0.4415327102300549,0.354089012302617,0.5218693049417168,18
currency,raw_question,full_exact_match,0.0,0.0,0.0,18
currency,raw_question,contains_expected,0.3333333333333333,0.1111111111111111,0.5555555555555556,18
currency,raw_question,answer_f1,0.37777777777777777,0.22222222222222227,0.5111111111111112,18
currency,raw_question,answer_similarity,0.5551896106742152,0.43213209906518707,0.6710245006714771,18
headquarters,chat_template,full_exact_match,0.1111111111111111,0.0,0.2777777777777778,18
headquarters,chat_template,contains_expected,0.1111111111111111,0.0,0.2777777777777778,18
headquarters,chat_template,answer_f1,0.24074074074074073,0.08310185185185186,0.3983796296296294,18
headquarters,chat_template,answer_similarity,0.49565974578874467,0.3980237558088436,0.6026755899949914,18
headquarters,declarative,full_exact_match,0.0,0.0,0.0,18
headquarters,declarative,contains_expected,0.4444444444444444,0.2222222222222222,0.6666666666666666,18
headquarters,declarative,answer_f1,0.21778900112233446,0.11529882154882155,0.34043209876543207,18
headquarters,declarative,answer_similarity,0.37730535376580987,0.28613195666268354,0.49096776282560234,18
headquarters,qa,full_exact_match,0.0,0.0,0.0,18
headquarters,qa,contains_expected,0.3888888888888889,0.16666666666666666,0.6111111111111112,18
headquarters,qa,answer_f1,0.2434904601571268,0.14910914702581368,0.34618827160493826,18
headquarters,qa,answer_similarity,0.37186729163484866,0.30037064744581327,0.45343306994235155,18
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,18
headquarters,raw_question,contains_expected,0.2777777777777778,0.1111111111111111,0.5,18
headquarters,raw_question,answer_f1,0.15321869488536155,0.06386904761904762,0.2600473985890652,18
headquarters,raw_question,answer_similarity,0.3129480987501445,0.2502312255635766,0.3917453878110249,18
official_language,chat_template,full_exact_match,0.2777777777777778,0.1111111111111111,0.5,18
official_language,chat_template,contains_expected,0.2777777777777778,0.1111111111111111,0.5,18
official_language,chat_template,answer_f1,0.2777777777777778,0.1111111111111111,0.5,18
official_language,chat_template,answer_similarity,0.6994089334775608,0.5361250824792491,0.8380686415980533,18
official_language,declarative,full_exact_match,0.0,0.0,0.0,18
official_language,declarative,contains_expected,0.1111111111111111,0.0,0.2777777777777778,18
official_language,declarative,answer_f1,0.03611111111111111,0.0,0.075,18
official_language,declarative,answer_similarity,0.151184364434381,0.12052619009434153,0.18821023164869422,18
official_language,qa,full_exact_match,0.0,0.0,0.0,18
official_language,qa,contains_expected,0.2222222222222222,0.05555555555555555,0.4444444444444444,18
official_language,qa,answer_f1,0.045679012345679004,0.01111111111111111,0.09012345679012344,18
official_language,qa,answer_similarity,0.20235617959635446,0.16209132113820895,0.24020144912612235,18
official_language,raw_question,full_exact_match,0.0,0.0,0.0,18
official_language,raw_question,contains_expected,0.6111111111111112,0.3888888888888889,0.8333333333333334,18
official_language,raw_question,answer_f1,0.32592592592592595,0.2111111111111111,0.43523148148148144,18
official_language,raw_question,answer_similarity,0.5396292257421109,0.45302404177617106,0.6217910863533617,18
