fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
birth_place:0,birth_place,preanswer,-0.054219491402108994,0.041285527813615164,27
birth_place:0,birth_place,subject,0.22690493017823124,0.46985205957158044,0
birth_place:1,birth_place,preanswer,-0.06840518788612826,-0.011059704998677478,-1
birth_place:1,birth_place,subject,0.23574809241814143,0.47518525707225,0
birth_place:10,birth_place,preanswer,-0.06383576418837342,-0.0027140066817854525,-1
birth_place:10,birth_place,subject,0.23101381597701798,0.45611743612045597,0
birth_place:11,birth_place,preanswer,-0.058110746044597095,0.038242490736372536,27
birth_place:11,birth_place,subject,0.19469984233111254,0.5055286436144151,0
birth_place:2,birth_place,preanswer,-0.07019799956580211,-0.025605351297241286,-1
birth_place:2,birth_place,subject,0.2072220883988352,0.4762099446220831,0
birth_place:3,birth_place,preanswer,-0.05781581038348288,0.03539485399695963,27
birth_place:3,birth_place,subject,0.24556696218452556,0.5743080929034587,0
birth_place:4,birth_place,preanswer,-0.07009693219250171,-0.01670866939380322,-1
birth_place:4,birth_place,subject,0.24018757649570366,0.5047508057093981,0
birth_place:5,birth_place,preanswer,-0.05623577036666656,0.04644704248869058,26
birth_place:5,birth_place,subject,0.2230024274957197,0.49439724015467096,0
birth_place:6,birth_place,preanswer,-0.06045082820633173,0.010097157548774383,27
birth_place:6,birth_place,subject,0.23783530767435548,0.5516511551245595,0
birth_place:7,birth_place,preanswer,-0.06059683138189277,0.009268214813236031,-1
birth_place:7,birth_place,subject,0.2769204283567061,0.5286808971202734,0
birth_place:8,birth_place,preanswer,-0.06298717012572469,0.01247067247150524,27
birth_place:8,birth_place,subject,0.24185277192296006,0.5401147411515316,0
birth_place:9,birth_place,preanswer,-0.0620535179340822,0.010110723362727558,27
birth_place:9,birth_place,subject,0.23711521438654568,0.5410978082906116,0
capital:0,capital,preanswer,-0.05515381705870161,0.01082819632508536,27
capital:0,capital,subject,0.0166863491855717,0.06566535658908612,0
capital:1,capital,preanswer,-0.06567046010425684,-0.027672348656889167,-1
capital:1,capital,subject,0.00801300873651846,0.06383219050864375,0
capital:10,capital,preanswer,-0.05874081767985969,0.0017769036419463813,-1
capital:10,capital,subject,0.01429714363731558,0.06692727350375871,0
capital:11,capital,preanswer,-0.055575741623739086,0.016803430167563027,27
capital:11,capital,subject,0.017481351641684083,0.07063339594187157,0
capital:2,capital,preanswer,-0.057461824728548126,0.008149932110399938,27
capital:2,capital,subject,0.013146675005731526,0.06550344875590364,0
capital:3,capital,preanswer,-0.06048876503972211,-0.007239857688546181,-1
capital:3,capital,subject,0.43398980824647215,0.6548551343042742,0
capital:4,capital,preanswer,-0.06275001579800148,-0.008231924564549464,-1
capital:4,capital,subject,0.007570158794282397,0.06581076482931769,0
capital:5,capital,preanswer,-0.06109932490311154,0.009405472231182155,27
capital:5,capital,subject,0.41156766453764937,0.6036482394644709,0
capital:6,capital,preanswer,-0.055874105859347226,0.013125100935047374,27
capital:6,capital,subject,0.016008527380604824,0.06393125771798869,0
capital:7,capital,preanswer,-0.05889228696673164,-0.0017782754518769206,-1
capital:7,capital,subject,0.014847889871541127,0.06592331008251862,0
capital:8,capital,preanswer,-0.04738051855758497,0.04727158001200715,27
capital:8,capital,subject,0.02156486387265789,0.06348598912132508,0
capital:9,capital,preanswer,-0.05492670313185845,0.020646838301962123,27
capital:9,capital,subject,0.01695156638743356,0.06522726956190483,0
currency:0,currency,preanswer,-0.06250227165009797,-0.014444131178386277,-1
currency:0,currency,subject,0.011397610167312618,0.06493275240063667,0
currency:1,currency,preanswer,-0.06720271149375052,-0.03694446864679013,-1
currency:1,currency,subject,0.008347609339166819,0.06346316714629974,0
currency:10,currency,preanswer,-0.06410434460584921,-0.0242538572373715,-1
currency:10,currency,subject,0.013091454314869199,0.06591729097294086,0
currency:11,currency,preanswer,-0.0521372707808041,0.015475411871165967,27
currency:11,currency,subject,0.020781108879060463,0.07031743719496508,0
currency:2,currency,preanswer,-0.059458611088109944,-0.0006829894740473241,-1
currency:2,currency,subject,0.013739198887902388,0.06543654846874147,0
currency:3,currency,preanswer,-0.059578179411332574,-0.0005778074828964863,-1
currency:3,currency,subject,0.4080131377197562,0.6510329145486609,0
currency:4,currency,preanswer,-0.06514928432597751,-0.01623142217144813,-1
currency:4,currency,subject,0.006787032506315771,0.06599242116014159,0
currency:5,currency,preanswer,-0.06310606448261585,0.0003965822133150665,-1
currency:5,currency,subject,0.3955721324300887,0.6024598986700629,0
currency:6,currency,preanswer,-0.060514964890347925,-0.013479792992725503,-1
currency:6,currency,subject,0.011309121590370938,0.06391715591378277,0
currency:7,currency,preanswer,-0.06431926147761813,-0.022904765481750133,-1
