model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
qwen2_5_0_5b_instruct,qwen,instruct,capital:0,capital,Afghanistan,Kabul,raw_question,analysis,"The capital of Afghanistan is Kabul. 

Kab",kabul kab,The,4,-1.3125,0.0,1.0,0.6666666666666666,0.7142857142857143,official_language:0,Dari,0.0,0.0,Tirana,capital:1,0.0,0.0,Tirana,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:0,capital,Afghanistan,Kabul,declarative,analysis,"located in the province of:

A) Kabul",located in the province of a kabul,located,6,-1.5625,0.0,1.0,0.25,0.2564102564102564,official_language:0,Dari,0.0,0.0,Tirana,capital:1,0.0,0.0,Tirana,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:0,capital,Afghanistan,Kabul,qa,analysis,"Kabul
Is the question answered in a satisfactory fashion",kabul is the question answered in a satisfactory fashion,Kabul,1,1.875,0.0,1.0,0.19999999999999998,0.16393442622950818,official_language:0,Dari,0.0,0.0,Tirana,capital:1,0.0,0.0,Tirana,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:0,capital,Afghanistan,Kabul,chat_template,analysis,Kabul,kabul,K,2,-0.5,1.0,1.0,1.0,1.0,official_language:0,Dari,0.0,0.0,Tirana,capital:1,0.0,0.0,Tirana,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:1,capital,Albania,Tirana,raw_question,analysis,The capital of Albania is Tirana. It is,tirana it is,The,5,-2.8125,0.0,1.0,0.5,0.6666666666666666,official_language:1,Albanian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.5,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:1,capital,Albania,Tirana,declarative,analysis,"located in the ____.
A. South
B",located in the ____ a south b,located,5,-2.0625,0.0,0.0,0.0,0.17142857142857143,official_language:1,Albanian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:1,capital,Albania,Tirana,qa,analysis,"Tirana
What is a good question to ask",tirana what is a good question to ask,Tir,1,1.3125,0.0,1.0,0.2222222222222222,0.27906976744186046,official_language:1,Albanian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:1,capital,Albania,Tirana,chat_template,analysis,Bishkek,bishkek,B,3,-0.75,0.0,0.0,0.0,0.15384615384615385,official_language:1,Albanian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:2,capital,Algeria,Algiers,raw_question,analysis,"The capital of Algeria is Algiers. 

To",lgiers to,Algeria,9,-3.6875,0.0,0.0,0.0,0.75,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_instruct,qwen,instruct,capital:2,capital,Algeria,Algiers,declarative,analysis,Algiers. It is the largest city in North,lgiers it is the largest city in north,Alg,1,0.0625,0.0,0.0,0.0,0.26666666666666666,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
