relation,prompt_family,metric,mean,ci_low,ci_high,count
birth_place,chat_template,full_exact_match,0.08333333333333333,0.0,0.25,12
birth_place,chat_template,contains_expected,0.08333333333333333,0.0,0.25,12
birth_place,chat_template,answer_f1,0.08333333333333333,0.0,0.25,12
birth_place,chat_template,answer_similarity,0.3442410598660599,0.24152581215081215,0.4896213508713509,12
birth_place,declarative,full_exact_match,0.0,0.0,0.0,12
birth_place,declarative,contains_expected,0.16666666666666666,0.0,0.4166666666666667,12
birth_place,declarative,answer_f1,0.11375661375661376,0.0,0.23809523809523814,12
birth_place,declarative,answer_similarity,0.28385702577213856,0.17295808210831184,0.4152384245860589,12
birth_place,qa,full_exact_match,0.0,0.0,0.0,12
birth_place,qa,contains_expected,0.08333333333333333,0.0,0.25,12
birth_place,qa,answer_f1,0.053703703703703705,0.0,0.14444444444444446,12
birth_place,qa,answer_similarity,0.25394277149392236,0.19227788143229319,0.3225791322026935,12
birth_place,raw_question,full_exact_match,0.0,0.0,0.0,12
birth_place,raw_question,contains_expected,0.0,0.0,0.0,12
birth_place,raw_question,answer_f1,0.0,0.0,0.0,12
birth_place,raw_question,answer_similarity,0.2288475297350562,0.1857940515091063,0.275859753394647,12
capital,chat_template,full_exact_match,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
capital,chat_template,contains_expected,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
capital,chat_template,answer_f1,0.7222222222222222,0.47222222222222215,0.9444444444444443,12
capital,chat_template,answer_similarity,0.8620554177005789,0.6839743589743591,0.9946236559139785,12
capital,declarative,full_exact_match,0.0,0.0,0.0,12
capital,declarative,contains_expected,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
capital,declarative,answer_f1,0.12124218374218372,0.0462962962962963,0.20316859066859067,12
capital,declarative,answer_similarity,0.2703907557391469,0.21575925879794167,0.3239166171519112,12
capital,qa,full_exact_match,0.0,0.0,0.0,12
capital,qa,contains_expected,0.75,0.5,1.0,12
capital,qa,answer_f1,0.21408730158730158,0.1467526455026455,0.2791170634920635,12
capital,qa,answer_similarity,0.2895645671557814,0.24476794316076808,0.3393210930071732,12
capital,raw_question,full_exact_match,0.0,0.0,0.0,12
capital,raw_question,contains_expected,0.75,0.5,1.0,12
capital,raw_question,answer_f1,0.36527777777777776,0.22774305555555552,0.48895833333333333,12
capital,raw_question,answer_similarity,0.5497303720423296,0.447829111538128,0.6462832151040323,12
currency,chat_template,full_exact_match,0.08333333333333333,0.0,0.25,12
currency,chat_template,contains_expected,0.25,0.0,0.5,12
currency,chat_template,answer_f1,0.3846560846560847,0.24514880952380955,0.5478604497354496,12
currency,chat_template,answer_similarity,0.6809737141593906,0.5129003294252674,0.8392721984702369,12
currency,declarative,full_exact_match,0.0,0.0,0.0,12
currency,declarative,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
currency,declarative,answer_f1,0.22925084175084176,0.1413878367003367,0.31848484848484854,12
currency,declarative,answer_similarity,0.3610771902984385,0.285601710461197,0.4331223245669014,12
currency,qa,full_exact_match,0.0,0.0,0.0,12
currency,qa,contains_expected,0.25,0.0,0.5,12
currency,qa,answer_f1,0.2632996632996633,0.12037037037037039,0.416729797979798,12
currency,qa,answer_similarity,0.44161810931719697,0.3305187314174142,0.5649898493398137,12
currency,raw_question,full_exact_match,0.0,0.0,0.0,12
currency,raw_question,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
currency,raw_question,answer_f1,0.3191919191919192,0.17063131313131313,0.504040404040404,12
currency,raw_question,answer_similarity,0.4747030856380978,0.3358291551982032,0.6372132206216764,12
headquarters,chat_template,full_exact_match,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
headquarters,chat_template,contains_expected,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
headquarters,chat_template,answer_f1,0.4583333333333333,0.2222222222222222,0.6944444444444443,12
headquarters,chat_template,answer_similarity,0.6115379682834926,0.43531406617324137,0.7910938209275805,12
headquarters,declarative,full_exact_match,0.0,0.0,0.0,12
headquarters,declarative,contains_expected,0.25,0.0,0.5,12
headquarters,declarative,answer_f1,0.11798941798941798,0.023809523809523808,0.21587301587301586,12
headquarters,declarative,answer_similarity,0.2727264570895091,0.18916114211135976,0.35449524353239104,12
headquarters,qa,full_exact_match,0.0,0.0,0.0,12
headquarters,qa,contains_expected,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
headquarters,qa,answer_f1,0.2520202020202021,0.17975168350168347,0.32811447811447814,12
headquarters,qa,answer_similarity,0.3108424509901599,0.24335335872221117,0.37899148138900196,12
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,12
headquarters,raw_question,contains_expected,0.6666666666666666,0.3333333333333333,0.9166666666666666,12
headquarters,raw_question,answer_f1,0.22397787397787397,0.11490259740259741,0.31697931697931697,12
headquarters,raw_question,answer_similarity,0.2930105260258126,0.21942840777349798,0.362564984000026,12
official_language,chat_template,full_exact_match,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
official_language,chat_template,contains_expected,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
official_language,chat_template,answer_f1,0.375,0.16666666666666666,0.625,12
official_language,chat_template,answer_similarity,0.6409248867539943,0.43077158361134027,0.8471207659677485,12
official_language,declarative,full_exact_match,0.0,0.0,0.0,12
official_language,declarative,contains_expected,0.75,0.5,1.0,12
