relation,prompt_family,metric,mean,ci_low,ci_high,count
birth_place,chat_template,full_exact_match,0.16666666666666666,0.0,0.33541666666666475,12
birth_place,chat_template,contains_expected,0.16666666666666666,0.0,0.33541666666666475,12
birth_place,chat_template,answer_f1,0.16666666666666666,0.0,0.33541666666666475,12
birth_place,chat_template,answer_similarity,0.4143553702030269,0.27008822113618214,0.5764940075834037,12
birth_place,declarative,full_exact_match,0.0,0.0,0.0,12
birth_place,declarative,contains_expected,0.25,0.08333333333333333,0.5,12
birth_place,declarative,answer_f1,0.13253968253968257,0.02777777777777778,0.2540079365079365,12
birth_place,declarative,answer_similarity,0.31833132246175727,0.22193385418928896,0.41745424563359335,12
birth_place,qa,full_exact_match,0.08333333333333333,0.0,0.25,12
birth_place,qa,contains_expected,0.25,0.0,0.5,12
birth_place,qa,answer_f1,0.18055555555555555,0.0,0.375,12
birth_place,qa,answer_similarity,0.3014630044522219,0.15819321760111235,0.47615348376224315,12
birth_place,raw_question,full_exact_match,0.0,0.0,0.0,12
birth_place,raw_question,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
birth_place,raw_question,answer_f1,0.2601851851851852,0.11101851851851852,0.4084722222222221,12
birth_place,raw_question,answer_similarity,0.4035596423484777,0.2955989603388525,0.5123817256477385,12
capital,chat_template,full_exact_match,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
capital,chat_template,contains_expected,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
capital,chat_template,answer_f1,0.4166666666666667,0.16666666666666666,0.6666666666666666,12
capital,chat_template,answer_similarity,0.6438098938098937,0.48800181300181295,0.8124028749028748,12
capital,declarative,full_exact_match,0.0,0.0,0.0,12
capital,declarative,contains_expected,0.75,0.5,1.0,12
capital,declarative,answer_f1,0.22453703703703706,0.1412037037037037,0.31393518518518515,12
capital,declarative,answer_similarity,0.29452020820934527,0.24128373177301762,0.36063044841601355,12
capital,qa,full_exact_match,0.0,0.0,0.0,12
capital,qa,contains_expected,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
capital,qa,answer_f1,0.25092592592592594,0.1435185185185185,0.37787037037037036,12
capital,qa,answer_similarity,0.4218603067050272,0.2829668083526779,0.5659460248745962,12
capital,raw_question,full_exact_match,0.08333333333333333,0.0,0.25,12
capital,raw_question,contains_expected,0.5833333333333334,0.3333333333333333,0.8333333333333334,12
capital,raw_question,answer_f1,0.3374999999999999,0.14305555555555557,0.5502430555555555,12
capital,raw_question,answer_similarity,0.5360723304797639,0.39386048377107286,0.681634394902277,12
currency,chat_template,full_exact_match,0.0,0.0,0.0,12
currency,chat_template,contains_expected,0.0,0.0,0.0,12
currency,chat_template,answer_f1,0.10833333333333334,0.0,0.2333333333333333,12
currency,chat_template,answer_similarity,0.5076823492554916,0.34340715801870986,0.665912949360366,12
currency,declarative,full_exact_match,0.0,0.0,0.0,12
currency,declarative,contains_expected,0.25,0.08333333333333333,0.5,12
currency,declarative,answer_f1,0.26587301587301587,0.18121693121693125,0.34920634920634924,12
currency,declarative,answer_similarity,0.42155345835450003,0.3340331830485566,0.5060845881504039,12
currency,qa,full_exact_match,0.0,0.0,0.0,12
currency,qa,contains_expected,0.25,0.08333333333333333,0.5,12
currency,qa,answer_f1,0.1708333333333333,0.06656250000000001,0.2875,12
currency,qa,answer_similarity,0.40836383529044934,0.3093319220944164,0.5269638115722867,12
currency,raw_question,full_exact_match,0.0,0.0,0.0,12
currency,raw_question,contains_expected,0.16666666666666666,0.0,0.4166666666666667,12
currency,raw_question,answer_f1,0.26666666666666666,0.10000000000000002,0.43333333333333335,12
currency,raw_question,answer_similarity,0.4684804568797776,0.3317495875640494,0.6150819078580905,12
headquarters,chat_template,full_exact_match,0.16666666666666666,0.0,0.4166666666666667,12
headquarters,chat_template,contains_expected,0.16666666666666666,0.0,0.4166666666666667,12
headquarters,chat_template,answer_f1,0.3194444444444444,0.125,0.5555555555555555,12
headquarters,chat_template,answer_similarity,0.5529763673146026,0.4276834786945081,0.6953149315281667,12
headquarters,declarative,full_exact_match,0.0,0.0,0.0,12
headquarters,declarative,contains_expected,0.5,0.25,0.75,12
headquarters,declarative,answer_f1,0.24082491582491583,0.12406355218855221,0.3549473905723905,12
headquarters,declarative,answer_similarity,0.3891256361917525,0.2764156406954709,0.5054783291490805,12
headquarters,qa,full_exact_match,0.0,0.0,0.0,12
headquarters,qa,contains_expected,0.5,0.25,0.75,12
headquarters,qa,answer_f1,0.28190235690235693,0.18638994107744108,0.3756902356902357,12
headquarters,qa,answer_similarity,0.3941991669051464,0.30839128025348866,0.4739440263481576,12
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,12
headquarters,raw_question,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
headquarters,raw_question,answer_f1,0.1798280423280423,0.075,0.2811805555555554,12
headquarters,raw_question,answer_similarity,0.3144911472507424,0.23730525538955347,0.39164072562657465,12
official_language,chat_template,full_exact_match,0.25,0.0,0.5,12
official_language,chat_template,contains_expected,0.25,0.0,0.5,12
official_language,chat_template,answer_f1,0.25,0.0,0.5,12
official_language,chat_template,answer_similarity,0.6519811207311207,0.42173145141895146,0.8619143819143819,12
official_language,declarative,full_exact_match,0.0,0.0,0.0,12
official_language,declarative,contains_expected,0.16666666666666666,0.0,0.4166666666666667,12
official_language,declarative,answer_f1,0.03333333333333333,0.0,0.08333333333333333,12
official_language,declarative,answer_similarity,0.15398618623787008,0.120276642452357,0.19637877303633677,12
