model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
gemma_270m_it,capital,raw_question,invariant,capital:9,0.4,0.6666666666666666,-0.2666666666666666,1.0,1.0,0.0,9,10,0.4,0.6666666666666666,-0.2666666666666666,0.0,0.0,0.0,0.0
gemma_270m_it,capital,declarative,invariant,capital:9,0.25,0.19999999999999998,0.05000000000000002,1.0,1.0,0.0,1,1,0.25,0.19999999999999998,0.05000000000000002,0.0,0.0,0.0,0.0
gemma_270m_it,capital,qa,invariant,capital:9,0.2222222222222222,0.2857142857142857,-0.06349206349206349,1.0,1.0,0.0,1,1,0.2222222222222222,0.2857142857142857,-0.06349206349206349,0.0,0.0,0.0,0.0
gemma_270m_it,capital,chat_template,invariant,capital:9,1.0,1.0,0.0,1.0,1.0,0.0,33,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,capital,raw_question,invariant,capital:10,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,43,61,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,capital,declarative,invariant,capital:10,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,capital,qa,invariant,capital:10,0.2222222222222222,0.6666666666666666,-0.4444444444444444,1.0,1.0,0.0,1,3,0.2222222222222222,0.6666666666666666,-0.4444444444444444,0.0,0.0,0.0,0.0
gemma_270m_it,capital,chat_template,invariant,capital:10,0.0,1.0,-1.0,0.0,1.0,-1.0,7,10,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
gemma_270m_it,capital,raw_question,invariant,capital:11,0.25,0.25,0.0,1.0,1.0,0.0,85,98,0.25,0.25,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,capital,declarative,invariant,capital:11,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,1,1,0.2222222222222222,0.19999999999999998,0.022222222222222227,0.0,0.0,0.0,0.0
gemma_270m_it,capital,qa,invariant,capital:11,0.6666666666666666,0.2222222222222222,0.4444444444444444,1.0,1.0,0.0,1,3,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0
gemma_270m_it,capital,chat_template,invariant,capital:11,0.0,0.25,-0.25,0.0,1.0,-1.0,5,12,0.0,0.25,-0.25,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,raw_question,invariant,official_language:9,0.5,0.0,0.5,1.0,0.0,1.0,36,36,0.5,0.0,0.5,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,declarative,invariant,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,150,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,qa,invariant,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,chat_template,invariant,official_language:9,0.0,0.25,-0.25,0.0,1.0,-1.0,2277,3532,0.0,0.25,-0.25,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,raw_question,invariant,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,22,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,declarative,invariant,official_language:10,0.19999999999999998,0.0,0.19999999999999998,1.0,0.0,1.0,1565,2647,0.19999999999999998,0.0,0.19999999999999998,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,qa,invariant,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,chat_template,invariant,official_language:10,0.0,0.25,-0.25,0.0,1.0,-1.0,2,3,0.0,0.25,-0.25,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,raw_question,invariant,official_language:11,0.0,0.0,0.0,0.0,0.0,0.0,68,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,declarative,invariant,official_language:11,0.0,0.0,0.0,0.0,0.0,0.0,991,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,qa,invariant,official_language:11,0.0,0.0,0.0,0.0,0.0,0.0,17,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,official_language,chat_template,invariant,official_language:11,0.0,0.2222222222222222,-0.2222222222222222,0.0,1.0,-1.0,1105,1287,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
gemma_270m_it,currency,raw_question,invariant,currency:9,0.0,0.0,0.0,0.0,0.0,0.0,7376,10616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,declarative,invariant,currency:9,0.0,0.0,0.0,0.0,0.0,0.0,131,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,qa,invariant,currency:9,0.0,0.0,0.0,0.0,0.0,0.0,312,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,chat_template,invariant,currency:9,0.0,0.5,-0.5,0.0,1.0,-1.0,344,410,0.0,0.0,0.0,0.0,0.0,0.5,0.5
gemma_270m_it,currency,raw_question,invariant,currency:10,0.4,0.4,0.0,0.0,0.0,0.0,21,24,0.4,0.4,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,declarative,invariant,currency:10,0.28571428571428575,0.28571428571428575,0.0,0.0,0.0,0.0,3,6,0.28571428571428575,0.28571428571428575,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,qa,invariant,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,chat_template,invariant,currency:10,0.0,0.4,-0.4,0.0,0.0,0.0,13,11,0.0,0.4,-0.4,0.0,0.0,0.0,0.0
gemma_270m_it,currency,raw_question,invariant,currency:11,0.4,0.1818181818181818,0.21818181818181823,0.0,0.0,0.0,30,30,0.4,0.1818181818181818,0.21818181818181823,0.0,0.0,0.0,0.0
gemma_270m_it,currency,declarative,invariant,currency:11,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,4,7,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,qa,invariant,currency:11,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_it,currency,chat_template,invariant,currency:11,0.0,0.1818181818181818,-0.1818181818181818,0.0,0.0,0.0,1646,2705,0.0,0.1818181818181818,-0.1818181818181818,0.0,0.0,0.0,0.0
gemma_270m_it,headquarters,raw_question,invariant,headquarters:9,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0,213,80,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
gemma_270m_it,headquarters,declarative,invariant,headquarters:9,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,1,1,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
