relation,metric,family_a,family_b,mean_diff,ci_low,ci_high,sign_test_pvalue,num_pairs
birth_place,target_selectivity,chat_template,declarative,0.020282186948853625,-0.1349206349206349,0.15873015873015875,0.625,18
birth_place,target_selectivity,chat_template,qa,0.02191358024691358,-0.1477314814814815,0.18256944444444428,1.0,18
birth_place,target_selectivity,chat_template,raw_question,-0.07530864197530865,-0.24447530864197534,0.06185185185185174,0.625,18
birth_place,target_selectivity,declarative,qa,0.001631393298059959,-0.11227513227513229,0.151331569664903,0.375,18
birth_place,target_selectivity,declarative,raw_question,-0.09559082892416226,-0.25857142857142856,0.0476190476190476,0.375,18
birth_place,target_selectivity,qa,raw_question,-0.09722222222222224,-0.27800925925925923,0.050925925925925916,1.0,18
capital,target_selectivity,chat_template,declarative,-0.594656886323553,-0.77302088343755,-0.4427709636042971,0.000244140625,18
capital,target_selectivity,chat_template,qa,-0.49894179894179896,-0.6906757054673721,-0.32299823633156977,0.049041748046875,18
capital,target_selectivity,chat_template,raw_question,-0.3499999999999999,-0.5371759259259259,-0.1748379629629631,0.021270751953125,18
capital,target_selectivity,declarative,qa,0.09571508738175405,0.03211199294532627,0.1466058401475068,0.1795654296875,18
capital,target_selectivity,declarative,raw_question,0.2446568863235529,0.13660453743787077,0.35258327320827315,0.0001220703125,18
capital,target_selectivity,qa,raw_question,0.14894179894179893,0.06543209876543211,0.23151234567901235,0.00738525390625,18
currency,target_selectivity,chat_template,declarative,-0.08979878146544815,-0.2583296256212923,0.06372454705788037,0.3876953125,18
currency,target_selectivity,chat_template,qa,-0.02041045374378709,-0.2112047057880391,0.14683341350008014,0.7744140625,18
currency,target_selectivity,chat_template,raw_question,-0.029445246111912793,-0.20092231842231847,0.10944584736251387,1.0,18
currency,target_selectivity,declarative,qa,0.06938832772166106,-0.010803872053872053,0.16411405723905725,0.548828125,18
currency,target_selectivity,declarative,raw_question,0.060353535353535354,-0.04974747474747475,0.1787654320987654,1.0,18
currency,target_selectivity,qa,raw_question,-0.009034792368125717,-0.13170594837261507,0.11432098765432089,1.0,18
headquarters,target_selectivity,chat_template,declarative,-0.1115760782427449,-0.3681186868686869,0.15729717813051117,0.60723876953125,18
headquarters,target_selectivity,chat_template,qa,-0.016329966329966347,-0.24160493827160492,0.22543490460157115,0.454498291015625,18
headquarters,target_selectivity,chat_template,raw_question,-0.05901475068141737,-0.2719338223504891,0.17060936748436728,0.3017578125,18
headquarters,target_selectivity,declarative,qa,0.09524611191277858,-0.029571508738175396,0.22091981321147983,1.0,18
headquarters,target_selectivity,declarative,raw_question,0.05256132756132755,-0.07166907166907166,0.1837838704505369,0.5810546875,18
headquarters,target_selectivity,qa,raw_question,-0.04268478435145102,-0.10491602533269198,0.011536195286195277,1.0,18
official_language,target_selectivity,chat_template,declarative,-0.07089947089947089,-0.24025132275132274,0.08476851851851844,0.75390625,18
official_language,target_selectivity,chat_template,qa,-0.16172839506172842,-0.3413888888888889,0.006797839506172827,0.75390625,18
official_language,target_selectivity,chat_template,raw_question,-0.18549382716049387,-0.38094135802469137,-0.008603395061728436,0.5078125,18
official_language,target_selectivity,declarative,qa,-0.0908289241622575,-0.16558090828924163,-0.014325396825396852,0.03857421875,18
official_language,target_selectivity,declarative,raw_question,-0.11459435626102293,-0.20213844797178135,-0.027222222222222255,0.03857421875,18
official_language,target_selectivity,qa,raw_question,-0.02376543209876543,-0.07657407407407407,0.02746913580246914,0.6875,18
