relation,prompt_family,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity
birth_place,chat_template,5638.071428571428,-9.661551339285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.30162882752168463
birth_place,declarative,137.92857142857142,-3.4799107142857144,0.0,0.14285714285714285,0.0816326530612245,0.2553066831446373
birth_place,qa,420.7857142857143,-4.30859375,0.07142857142857142,0.14285714285714285,0.10317460317460317,0.2848095089464438
birth_place,raw_question,2270.714285714286,-9.992571149553571,0.0,0.07142857142857142,0.047619047619047616,0.258467841181769
capital,chat_template,25.714285714285715,-3.6205357142857144,0.6428571428571429,0.6428571428571429,0.6904761904761905,0.8293808342195439
capital,declarative,9.5,-1.7723214285714286,0.0,0.42857142857142855,0.1197948876520305,0.2571434441289952
capital,qa,1.2857142857142858,2.142857142857143,0.0,0.7857142857142857,0.21524943310657596,0.27958218258353545
capital,raw_question,38.214285714285715,-3.814732142857143,0.0,0.7857142857142857,0.36666666666666664,0.5353208383739448
currency,chat_template,149.0,-5.917410714285714,0.07142857142857142,0.21428571428571427,0.34557823129251697,0.6304612210317397
currency,declarative,140.64285714285714,-6.566964285714286,0.0,0.42857142857142855,0.27586580086580087,0.40112035030506554
currency,qa,12.142857142857142,-1.8660714285714286,0.0,0.35714285714285715,0.33997113997114,0.5045218714782324
currency,raw_question,255.21428571428572,-4.819196428571429,0.0,0.35714285714285715,0.3378787878787879,0.4903664886039026
headquarters,chat_template,831.0714285714286,-6.622767857142857,0.42857142857142855,0.5,0.5714285714285714,0.6599264585654794
headquarters,declarative,35.357142857142854,-1.3861607142857142,0.0,0.42857142857142855,0.24522778808493093,0.3940456372974394
headquarters,qa,39.785714285714285,-2.5044642857142856,0.0,0.6428571428571429,0.2502164502164502,0.3195112362009883
headquarters,raw_question,1130.2857142857142,-8.833705357142858,0.0,0.5,0.20853947639661927,0.3214914470959365
official_language,chat_template,32.07142857142857,-6.098214285714286,0.2857142857142857,0.42857142857142855,0.34523809523809523,0.6203181516268218
official_language,declarative,11.285714285714286,-1.3348214285714286,0.0,0.7142857142857143,0.22551020408163264,0.3783116705012262
official_language,qa,1.0714285714285714,2.1205357142857144,0.0,0.6428571428571429,0.13888888888888887,0.2514524650585369
official_language,raw_question,31.785714285714285,-4.455357142857143,0.0,0.5,0.10674603174603174,0.22544277687001874
