model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank
smollm2_360m_instruct,capital,raw_question,invariant,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,11,11
smollm2_360m_instruct,capital,declarative,invariant,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,13,13
smollm2_360m_instruct,capital,qa,invariant,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,6,6
smollm2_360m_instruct,capital,chat_template,invariant,capital:3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,297,351
smollm2_360m_instruct,official_language,raw_question,invariant,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,2970,2880
smollm2_360m_instruct,official_language,declarative,invariant,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,3,3
smollm2_360m_instruct,official_language,qa,invariant,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,406,421
smollm2_360m_instruct,official_language,chat_template,invariant,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,480,484
smollm2_360m_instruct,currency,raw_question,invariant,currency:3,0.0,0.0,0.0,0.0,0.0,0.0,7306,7130
smollm2_360m_instruct,currency,declarative,invariant,currency:3,0.25,0.19999999999999998,0.05000000000000002,1.0,1.0,0.0,16,17
smollm2_360m_instruct,currency,qa,invariant,currency:3,0.0,0.0,0.0,0.0,0.0,0.0,5849,5600
smollm2_360m_instruct,currency,chat_template,invariant,currency:3,0.0,0.0,0.0,0.0,0.0,0.0,1040,1062
smollm2_360m_instruct,headquarters,raw_question,invariant,headquarters:3,0.0,0.0,0.0,0.0,0.0,0.0,881,835
smollm2_360m_instruct,headquarters,declarative,invariant,headquarters:3,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.0,1,1
smollm2_360m_instruct,headquarters,qa,invariant,headquarters:3,0.0,0.0,0.0,0.0,0.0,0.0,270,241
smollm2_360m_instruct,headquarters,chat_template,invariant,headquarters:3,0.6,0.6,0.0,1.0,1.0,0.0,3277,3280
smollm2_360m_instruct,birth_place,raw_question,invariant,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,328,336
smollm2_360m_instruct,birth_place,declarative,invariant,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,68,68
smollm2_360m_instruct,birth_place,qa,invariant,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,145,154
smollm2_360m_instruct,birth_place,chat_template,invariant,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,5441,5567
smollm2_360m_instruct,capital,raw_question,prompt_sensitive,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,11,10
smollm2_360m_instruct,capital,declarative,prompt_sensitive,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,13,15
smollm2_360m_instruct,capital,qa,prompt_sensitive,capital:3,0.0,0.0,0.0,0.0,0.0,0.0,6,6
smollm2_360m_instruct,capital,chat_template,prompt_sensitive,capital:3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,297,231
smollm2_360m_instruct,official_language,raw_question,prompt_sensitive,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,2970,3265
smollm2_360m_instruct,official_language,declarative,prompt_sensitive,official_language:3,0.0,0.19999999999999998,-0.19999999999999998,0.0,1.0,-1.0,3,2
smollm2_360m_instruct,official_language,qa,prompt_sensitive,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,406,615
smollm2_360m_instruct,official_language,chat_template,prompt_sensitive,official_language:3,0.0,0.0,0.0,0.0,0.0,0.0,480,557
smollm2_360m_instruct,currency,raw_question,prompt_sensitive,currency:3,0.0,0.0,0.0,0.0,0.0,0.0,7306,6608
smollm2_360m_instruct,currency,declarative,prompt_sensitive,currency:3,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,16,13
smollm2_360m_instruct,currency,qa,prompt_sensitive,currency:3,0.0,0.0,0.0,0.0,0.0,0.0,5849,5296
smollm2_360m_instruct,currency,chat_template,prompt_sensitive,currency:3,0.0,0.0,0.0,0.0,1.0,-1.0,1040,960
smollm2_360m_instruct,headquarters,raw_question,prompt_sensitive,headquarters:3,0.0,0.0,0.0,0.0,0.0,0.0,881,711
smollm2_360m_instruct,headquarters,declarative,prompt_sensitive,headquarters:3,0.7499999999999999,0.5454545454545454,0.20454545454545447,1.0,1.0,0.0,1,1
smollm2_360m_instruct,headquarters,qa,prompt_sensitive,headquarters:3,0.0,0.6,-0.6,0.0,1.0,-1.0,270,239
smollm2_360m_instruct,headquarters,chat_template,prompt_sensitive,headquarters:3,0.6,0.6,0.0,1.0,1.0,0.0,3277,3564
smollm2_360m_instruct,birth_place,raw_question,prompt_sensitive,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,328,259
smollm2_360m_instruct,birth_place,declarative,prompt_sensitive,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,68,44
smollm2_360m_instruct,birth_place,qa,prompt_sensitive,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,145,128
smollm2_360m_instruct,birth_place,chat_template,prompt_sensitive,birth_place:3,0.0,0.0,0.0,0.0,0.0,0.0,5441,4338
