fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap
capital:0,capital,subject,0,0.9997640252113342,0.8853653992215792,0.11439862598975503
capital:0,capital,subject,1,0.9999353388945261,0.9963736360271772,0.003561702867348915
capital:0,capital,subject,2,0.9998693068822225,0.9941567008694013,0.0057126060128211975
capital:0,capital,subject,3,0.9998555680116018,0.9326049735148748,0.06725059449672699
capital:0,capital,subject,4,0.9990347822507223,0.9298001577456793,0.06923462450504303
capital:0,capital,subject,5,0.9998346269130707,0.9771717799206575,0.022662846992413166
capital:0,capital,subject,6,0.9994040926297506,0.9777173238495985,0.021686768780152077
capital:0,capital,subject,7,0.9989542464415232,0.9875648294885954,0.011389416952927833
capital:0,capital,subject,8,0.9988002479076385,0.9901022451619307,0.008698002745707867
capital:0,capital,subject,9,0.9986205101013184,0.9921112433075905,0.006509266793727875
capital:0,capital,subject,10,0.9980277319749197,0.9934803570310274,0.004547374943892235
capital:0,capital,subject,11,0.9875760277112325,0.9668567292392254,0.020719298472007153
capital:0,capital,subject,12,0.9868513643741608,0.9256049282848835,0.06124643608927727
capital:0,capital,subject,13,0.9905200600624084,0.9604747655491034,0.030045294513305065
capital:0,capital,subject,14,0.9830166002114614,0.9558301406602064,0.027186459551254982
capital:0,capital,subject,15,0.9815760652224222,0.9331999905407429,0.04837607468167937
capital:0,capital,subject,16,0.985017200311025,0.9525346532464027,0.03248254706462228
capital:0,capital,subject,17,0.8901054163773855,0.7298674024641514,0.1602380139132341
capital:0,capital,preanswer,0,0.8696162899335226,0.9032508706053098,-0.03363458067178726
capital:0,capital,preanswer,1,0.9852317869663239,0.9889713811377684,-0.003739594171444538
capital:0,capital,preanswer,2,0.9776497383912405,0.9833566471934319,-0.005706908802191379
capital:0,capital,preanswer,3,0.9366467893123627,0.9527776129543781,-0.016130823642015457
capital:0,capital,preanswer,4,0.9404561718304952,0.9558823791642984,-0.015426207333803177
capital:0,capital,preanswer,5,0.9602135022481283,0.9700007525583109,-0.009787250310182571
capital:0,capital,preanswer,6,0.9709821542104086,0.978213140120109,-0.007230985909700394
capital:0,capital,preanswer,7,0.9828366537888845,0.9870904013514519,-0.004253747562567356
capital:0,capital,preanswer,8,0.9801283677419027,0.9850849832097689,-0.004956615467866188
capital:0,capital,preanswer,9,0.973229984442393,0.9799361787736416,-0.006706194331248638
capital:0,capital,preanswer,10,0.9825029671192169,0.9862784494956335,-0.0037754823764165613
capital:0,capital,preanswer,11,0.9483826160430908,0.9591956945757071,-0.01081307853261626
capital:0,capital,preanswer,12,0.9491235017776489,0.8066327671209971,0.14249073465665185
capital:0,capital,preanswer,13,0.9604589641094208,0.9158193009595076,0.04463966314991319
capital:0,capital,preanswer,14,0.9659631450970968,0.9355950293441614,0.03036811575293541
capital:0,capital,preanswer,15,0.9567508002122244,0.9005488691230615,0.05620193108916283
capital:0,capital,preanswer,16,0.9666694104671478,0.9343525419632593,0.032316868503888485
capital:0,capital,preanswer,17,0.778786967198054,0.6946011688560247,0.08418579834202922
capital:1,capital,subject,0,0.9993413289388021,0.9196119209130605,0.07972940802574158
capital:1,capital,subject,1,0.9999164740244547,0.9966827196379503,0.003233754386504417
capital:1,capital,subject,2,0.9998698035875956,0.9939085952937603,0.005961208293835285
capital:1,capital,subject,3,0.9999167124430338,0.9413692044715086,0.05854750797152519
capital:1,capital,subject,4,0.9992877940336863,0.935807291418314,0.0634805026153723
capital:1,capital,subject,5,0.999828020731608,0.9792267493903637,0.020601271341244343
capital:1,capital,subject,6,0.9995873967806498,0.9801813599963983,0.019406036784251457
capital:1,capital,subject,7,0.9987106223901113,0.9885631402333578,0.01014748215675354
capital:1,capital,subject,8,0.9986005127429962,0.9907658038040003,0.00783470893899596
capital:1,capital,subject,9,0.9985738098621368,0.9927336486677328,0.005840161194404003
capital:1,capital,subject,10,0.9980782568454742,0.9939545330901941,0.00412372375528014
capital:1,capital,subject,11,0.988745798667272,0.9693699851632118,0.019375813504060146
capital:1,capital,subject,12,0.9891078472137451,0.9333322209616502,0.05577562625209487
capital:1,capital,subject,13,0.991890678803126,0.9640437178313732,0.027846960971752766
capital:1,capital,subject,14,0.9855262736479441,0.9603204640249411,0.025205809623003006
capital:1,capital,subject,15,0.983485589424769,0.9415719645718733,0.04191362485289574
capital:1,capital,subject,16,0.9861953457196554,0.9582493106524149,0.02794603506724047
capital:1,capital,subject,17,0.8964559733867645,0.7598689906299114,0.1365869827568531
capital:1,capital,preanswer,0,0.8728721737861633,0.9040692808727423,-0.031197107086578968
capital:1,capital,preanswer,1,0.9858300089836121,0.9890992641448975,-0.0032692551612854004
capital:1,capital,preanswer,2,0.9787092407544454,0.9835897584756216,-0.0048805177211761475
