model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,layer_strategy,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
qwen2_5_0_5b_instruct,instruct,capital,capital:14,capital:15,chat_template,declarative,primary,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.30451488494873047,-0.03557693958282471,-0.3400918245315552,0.4,0.4,0.4,0.4,0.31983494758605957,0.015320062637329102,0.0,0.0,0.0,0.0,0.30266016721725464,-0.00185471773147583,0.0,0.0,0.0,0.0,0.0,0.0,0.06423842906951904,0.0388830304145813,-0.025355398654937744,0.0,0.0,0.0,0.0,-0.14039075374603271,-0.20462918281555176,0.0,0.0,0.0,0.0,-0.1429106593132019,-0.20714908838272095
qwen2_5_0_5b_instruct,instruct,capital,capital:15,capital:16,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.30621105432510376,0.3093717694282532,0.003160715103149414,1.0,0.0,1.0,0.0,0.3098685145378113,0.0036574602127075195,1.0,0.0,1.0,0.0,0.3076324462890625,0.0014213919639587402,0.0,0.0,0.0,0.0,0.0,0.0,0.11187797784805298,0.11150956153869629,-0.00036841630935668945,0.0,0.0,0.0,0.0,0.11170190572738647,-0.0001760721206665039,0.0,0.0,0.0,0.0,0.10709410905838013,-0.0047838687896728516
qwen2_5_0_5b_instruct,instruct,capital,capital:16,capital:17,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.24130690097808838,0.24365419149398804,0.002347290515899658,1.0,0.0,1.0,0.0,0.24305951595306396,0.001752614974975586,1.0,0.0,1.0,0.0,0.24026167392730713,-0.00104522705078125,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.08083784580230713,0.08436137437820435,0.003523528575897217,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0830194354057312,0.0021815896034240723,0.2857142857142857,0.0,0.2857142857142857,0.0,0.07624846696853638,-0.004589378833770752
qwen2_5_0_5b_instruct,instruct,capital,capital:17,capital:2,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.24537122249603271,0.24509692192077637,-0.00027430057525634766,1.0,0.0,1.0,0.0,0.2462947964668274,0.0009235739707946777,1.0,0.0,1.0,0.0,0.24427014589309692,-0.001101076602935791,0.0,0.0,0.0,0.0,0.0,0.0,0.037616729736328125,0.03769028186798096,7.355213165283203e-05,0.0,0.0,0.0,0.0,0.041930198669433594,0.004313468933105469,0.0,0.0,0.0,0.0,0.037627458572387695,1.0728836059570312e-05
qwen2_5_0_5b_instruct,instruct,official_language,official_language:14,official_language:15,chat_template,declarative,primary,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0962267518043518,-0.04037141799926758,-0.13659816980361938,1.0,0.0,0.0,0.0,0.10534244775772095,0.00911569595336914,1.0,0.0,0.0,0.0,0.09719979763031006,0.000973045825958252,0.2857142857142857,0.19999999999999998,-0.08571428571428572,0.0,0.0,0.0,0.01569962501525879,0.015396058559417725,-0.00030356645584106445,0.2222222222222222,-0.06349206349206349,0.0,0.0,-0.04279273748397827,-0.05849236249923706,0.2222222222222222,-0.06349206349206349,0.0,0.0,-0.03939390182495117,-0.05509352684020996
qwen2_5_0_5b_instruct,instruct,official_language,official_language:15,official_language:16,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.08920931816101074,0.08643949031829834,-0.0027698278427124023,1.0,0.0,1.0,0.0,0.08685588836669922,-0.0023534297943115234,1.0,0.0,1.0,0.0,0.09053021669387817,0.0013208985328674316,0.4,0.4,0.0,0.4,0.4,0.0,0.031742632389068604,0.03171604871749878,-2.658367156982422e-05,0.4,0.0,0.4,0.0,0.03180050849914551,5.78761100769043e-05,0.4,0.0,0.4,0.0,0.031800150871276855,5.751848220825195e-05
qwen2_5_0_5b_instruct,instruct,official_language,official_language:16,official_language:17,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.0770617127418518,0.07411825656890869,-0.0029434561729431152,1.0,0.0,1.0,0.0,0.07441043853759766,-0.0026512742042541504,1.0,0.0,1.0,0.0,0.07968592643737793,0.002624213695526123,0.4,0.4,0.0,0.4,0.4,0.0,0.018674135208129883,0.01761680841445923,-0.0010573267936706543,0.4,0.0,0.4,0.0,0.016874492168426514,-0.0017996430397033691,0.33333333333333337,-0.06666666666666665,0.33333333333333337,-0.06666666666666665,0.01949632167816162,0.0008221864700317383
qwen2_5_0_5b_instruct,instruct,official_language,official_language:17,official_language:2,chat_template,declarative,primary,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.08574265241622925,0.08493846654891968,-0.0008041858673095703,1.0,0.0,1.0,0.0,0.08340418338775635,-0.0023384690284729004,1.0,0.0,1.0,0.0,0.08542656898498535,-0.0003160834312438965,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.034399986267089844,0.03341639041900635,-0.000983595848083496,0.2222222222222222,-0.06349206349206349,0.2222222222222222,-0.06349206349206349,0.034566640853881836,0.0001666545867919922,0.2857142857142857,0.0,0.2857142857142857,0.0,0.029538273811340332,-0.004861712455749512
qwen2_5_0_5b_instruct,instruct,currency,currency:14,currency:15,chat_template,declarative,primary,0,21,0.4,1.0,0.6,0.0,0.5,0.5,0.11842131614685059,-0.013250887393951416,-0.131672203540802,0.25,-0.15000000000000002,0.0,0.0,0.10484999418258667,-0.013571321964263916,0.4,0.0,0.0,0.0,0.1179998517036438,-0.0004214644432067871,0.1818181818181818,0.2,0.018181818181818216,0.0,0.0,0.0,0.040149807929992676,0.02686232328414917,-0.013287484645843506,0.1818181818181818,0.0,0.0,0.0,-0.03976863622665405,-0.07991844415664673,0.0,-0.1818181818181818,0.0,0.0,-0.0354686975479126,-0.07561850547790527
qwen2_5_0_5b_instruct,instruct,currency,currency:15,currency:16,chat_template,declarative,primary,0,21,0.8,0.8,0.0,0.8,0.8,0.0,0.14177829027175903,0.1419810652732849,0.0002027750015258789,0.4444444444444445,-0.35555555555555557,0.4444444444444445,-0.35555555555555557,0.14138299226760864,-0.0003952980041503906,0.4444444444444445,-0.35555555555555557,0.4444444444444445,-0.35555555555555557,0.13931727409362793,-0.0024610161781311035,0.2,0.2,0.0,0.2,0.2,0.0,0.055645644664764404,0.05742001533508301,0.0017743706703186035,0.2,0.0,0.2,0.0,0.05800628662109375,0.0023606419563293457,0.2,0.0,0.2,0.0,0.061222732067108154,0.00557708740234375
qwen2_5_0_5b_instruct,instruct,currency,currency:16,currency:17,chat_template,declarative,primary,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.11283886432647705,0.11479663848876953,0.0019577741622924805,0.0,0.0,0.0,0.0,0.11503273248672485,0.0021938681602478027,0.0,0.0,0.0,0.0,0.11371761560440063,0.000878751277923584,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.042887985706329346,0.041958749294281006,-0.0009292364120483398,0.19999999999999998,0.0,0.0,0.0,0.04290193319320679,1.3947486877441406e-05,0.19999999999999998,0.0,0.0,0.0,0.042013347148895264,-0.000874638557434082
