position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation
subject,0,0.9580629713833332,0.846656579648455,0.8148715653922409,0.11140639173487821,0.003207683563232422
subject,1,0.9975513681769371,0.994062323992451,0.9926614891504869,0.0034890441844861453,0.00023945172627766928
subject,2,0.995727963745594,0.9902954480300347,0.9874057982116937,0.005432515715559361,0.0005069375038146973
subject,3,0.9980404327313105,0.9191284061719974,0.9114065746311099,0.07891202655931306,0.00024518370628356934
subject,4,0.9966097071766853,0.9116726734985908,0.8930544902337715,0.08493703367809446,0.00112229585647583
subject,5,0.9989681541919708,0.9667453214526176,0.9611247060121968,0.032222832739353224,0.0001433392365773519
subject,6,0.9982256079713504,0.9684594292193651,0.9619947896339,0.029766178751985284,0.00035574038823445636
subject,7,0.9987485175331433,0.9831519274661938,0.9792114799143746,0.015596590066949467,0.0004978875319163004
subject,8,0.998297567665577,0.9866934676965078,0.9829638750758022,0.011604099969069193,0.0007058978080749512
subject,9,0.9982741902271907,0.9886394059906404,0.9830654438352212,0.009634784236550287,0.000797271728515625
subject,10,0.9978727579116822,0.9905690172066292,0.9849150846013799,0.007303740705053019,0.000975032647450765
subject,11,0.991483569641908,0.9629554146279892,0.9438887885073199,0.02852815501391881,0.005831787983576457
subject,12,0.9903217002749443,0.8982487200448911,0.872931744903326,0.09207298023005317,0.00540807843208313
subject,13,0.9915738816062609,0.9312280340741078,0.9121785057475791,0.06034584753215311,0.004137406746546428
subject,14,0.9855582242210706,0.9185161978006363,0.8965987662784756,0.06704202642043433,0.007452468077341716
subject,15,0.9846042489012082,0.9067972406744957,0.8802128816256299,0.07780700822671249,0.007533589998881022
subject,16,0.9872275282939275,0.9386416317274173,0.9201640840619802,0.048585896566510134,0.0066070556640625
subject,17,0.9156861727436384,0.6165406044727813,0.5034064142906572,0.29914556827085714,0.07327721516291301
preanswer,0,0.873610504468282,0.9050784983982643,0.9029220330994576,-0.03146799392998223,0.12036425868670146
preanswer,1,0.9845947533845901,0.9883940868079663,0.9876672053243964,-0.0037993334233761278,0.013166546821594238
preanswer,2,0.9751741682489713,0.9813236805299917,0.9799892825307325,-0.006149512281020453,0.02068425218264262
preanswer,3,0.9296892528732618,0.9472305944810311,0.9429495205637067,-0.017541341607769323,0.05789754788080851
preanswer,4,0.938754693667094,0.9539646521210671,0.9516348680481315,-0.015209958453973105,0.053493658701578774
preanswer,5,0.9561501264572143,0.9670275609940291,0.9645539106801152,-0.010877434536814778,0.03778002659479777
preanswer,6,0.9640922407309215,0.9729226152102153,0.970047618681565,-0.008830374479293801,0.028636445601781208
preanswer,7,0.9812450269858043,0.9856613154212633,0.9842235067626461,-0.004416288435459048,0.015483657519022623
preanswer,8,0.9797753115495046,0.9846170518547297,0.9831823229789733,-0.004841740305225106,0.016994317372639973
preanswer,9,0.9757722387711207,0.9815599117428064,0.9792429193621501,-0.005787672971685698,0.020177056392033894
preanswer,10,0.9824094220995903,0.9863619393358628,0.9820396216819063,-0.003952517236272546,0.013427356878916422
preanswer,11,0.9514650364716848,0.9619361970573663,0.9462455806788057,-0.010471160585681538,0.036005536715189614
preanswer,12,0.9468172992269198,0.8433142624795437,0.8034947309875861,0.10350303674737615,0.034472376108169556
preanswer,13,0.9590006793538729,0.9240559517095487,0.8968323017004878,0.034944727644324214,0.024627327919006348
preanswer,14,0.9635130509734153,0.9403388906270266,0.9166146557079629,0.02317416034638875,0.022841989994049072
preanswer,15,0.9554675251245499,0.9107663077612718,0.8744362951489165,0.044701217363278145,0.027073919773101807
preanswer,16,0.9688644627730052,0.9463538739830255,0.9248786771902815,0.02251058878997969,0.018130679925282795
preanswer,17,0.7992407123247782,0.7268398580451806,0.6141866696299985,0.07240085427959764,0.16329583525657654
